"KID","BOX_NUMBER","STARTING_DEPTH","ENDING_DEPTH"
"1001218478","54899","3040","3390"
"1001216511","A4441","3440","3965"
"1001218481","01006","2800","3441"
"1001218483","10804","1110","3463"
"1001218210","11818","2750","3445"
"1001218484","49095","2800","3402"
"1001218254","30448","3350","3383"
"1001218255","49323","2800","3372"
"1001216476","06364","3250","3550"
"1001216477","49018","2750","3441"
"1001218134","50935","2800","3432"
"1001216515","48978","2900","3467"
"1002911092","49045","2780","3395"
"1001216484","49048","2800","3413"
"1001216486","49055","2900","3570"
"1001216527","49125","2500","3378"
"1001216528","49130","2800","3421"
"1001216530","50772","2900","3640"
"1006043004","F9694","2800","3515"
"1001216490","06350","3250","3600"
"1001218504","49101","2900","3500"
"1001216517","49010","2800","3466"
"1001216493","49153","2890","3100"
"1002911094","49147","3050","3429"
"1008369521","49155","2690","3357"
"1001216497","49159","2500","3100"
"1002911095","49223","3350","3410"
"1001216500","49237","2700","3412"
"1001216668","49299","3150","3567"
"1001216502","50292","3100","3536"
"1044081748","E4086","3000","3430"
"1044081748","E4089","3430","3706"
"1006041019","A4863","3000","3690"
"1001216503","50857","2900","3520"
"1001216504","50822","3000","3434"
"1006041471","A4842","2000","3390"
"1006043596","F0998","2750","3490"
"1006044131","G3050","2750","3850"
"1006046771","B9806","3000","3495"
"1001218505","26248","3492","3923"
"1001216510","06366","3300","3514"
"1001216513","06366","3250","3549"
"1001216520","49085","3400","3555"
"1001216522","50290","2900","3390"
"1001216524","50748","2990","3530"
"1001218135","50968","2900","3575"
"1006042818","F5172","2900","3600"
"1043454104","48976","2900","3591"
"1001218508","49029","3000","3635"
"1001218509","49042","3300","3691"
"1001218511","49094","2900","3606"
"1001218259","06371","3300","3642"
"1001218260","49187","3000","3568"
"1001218137","52466","3000","3639"
"1006042816","F5173","3470","3647"
"1005732728","27670","3400","3548"
"1001218527","06371","3250","3554"
"1001218536","01235","3250","3408"
"1001218538","47476","3478","3500"
"1030614685","06374","2240","3680"
"1001218543","06375","1315","3200"
"1006045415","30455","2900","3480"
"1001218549","01250","3000","3465"
"1001217817","01476","3050","3498"
"1001217815","29964","3350","3461"
"1001217812","06376","3000","3571"
"1001218550","06377","130","1770"
"1001218558","54317","2800","3482"
"1001218744","06525","2400","3603"
"1001218018","05683","3200","3500"
"1001218095","50961","3200","3609"
"1006042206","J7321","2600","3000"
"1006042546","J9016","3000","3690"
"1001217427","06526","250","2300"
"1001217148","52282","3200","3638"
"1006043494","F0367","3370","3680"
"1001218743","06528","500","2400"
"1001217198","12664","3550","3755"
"1002910569","14703","1200","3612"
"1006039840","34788","2900","3715"
"1001219277","10304","2800","3610"
"1001218022","49581","2910","3633"
"1002910254","11673","1250","3600"
"1045006691","E9453","3040","3700"
"1037238213","04070","3648","3659"
"1001218019","04072","3566","3594"
"1001218020","45890","3100","3641"
"1001218021","45930","3100","3607"
"1002911141","46021","3100","4054"
"1001217149","15613","3000","3700"
"1002909845","04092","3200","3610"
"1001217150","16306","3200","3685"
"1001218745","15162","3200","3525"
"1001217252","19296","3000","3688"
"1006041241","08630","3000","3690"
"1001217404","04091","3250","3813"
"1001218749","03678","1078","2825"
"1001218749","03679","2825","3563"
"1001218751","27868","3250","3568"
"1001218748","00792","3220","3613"
"1002909873","17539","3000","3678"
"1001218753","04921","3200","3595"
"1001215748","11034","2900","3597"
"1001215749","04372","3300","3480"
"1006041916","00501","2650","3565"
"1006041035","A1832","2650","3630"
"1001218746","06530","2490","3505"
"1001219281","06533","1290","2500"
"1006048911","00014","3000","3634"
"1001217405","10794","3000","3690"
"1007768471","51070","2700","3685"
"1001218757","00875","3540","3654"
"1001215751","40559","2900","3665"
"1001218756","48299","2900","3666"
"1002910701","27341","2210","3500"
"1001218761","00093","3495","3514"
"1001215754","39177","2900","3653"
"1001218759","03150","3570","3656"
"1001218754","39246","3000","3622"
"1001215756","39497","2800","3548"
"1001218765","06535","3300","3712"
"1001218772","06535","3605","3662"
"1001218026","65731","3430","3689"
"1001218769","06537","3380","3835"
"1001216411","C5786","2500","3386"
"1044081749","E4105","3000","3640"
"1008370398","54477","2810","3527"
"1001218562","03687","1160","3427"
"1001218563","26554","3463","3989"
"1001218570","47688","140","1600"
"1001218571","47690","1160","2300"
"1001217826","47695","1200","2900"
"1001217822","48087","2800","3481"
"1001217825","47697","3200","3463"
"1001218578","44308","2870","3619"
"1001218579","06379","3000","3629"
"1006048722","53883","3000","3875"
"1001219114","48363","2700","3555"
"1006043702","F7592","2500","3810"
"1006039667","33972","3000","3624"
"1001217830","48203","2850","3497"
"1001217838","06379","3040","3525"
"1005732791","56358","150","800"
"1001218583","06381","2700","3300"
"1001218660","F1057","3373","3823"
"1001217921","12507","220","2520"
"1039254106","18682","2950","3561"
"1001217839","44121","2000","2900"
"1001216675","10550","2850","3550"
"1001216676","65472","3000","3710"
"1044101296","02234","3325","3637"
"1001218588","44775","1110","3385"
"1001218263","25547","3551","3588"
"1001218502","43780","2790","3660"
"1001218589","58606","3000","3668"
"1001218503","06588","3400","3670"
"1001216644","43839","2800","3600"
"1001216644","06383","3600","4000"
"1001217652","50623","2900","3570"
"1001217845","52465","3100","3465"
"1001217846","54665","3000","3487"
"1001217653","07096","2900","3595"
"1001218418","05880","2950","3603"
"1001217660","07130","2900","3627"
"1001217729","07214","2900","3584"
"1001217657","03239","2900","3639"
"1001217658","07070","2800","3225"
"1001217736","06443","3100","3544"
"1001217661","08434","3000","3467"
"1001217665","04477","2850","3449"
"1001217666","06441","2800","3484"
"1002910357","05052","2800","3150"
"1002910357","67435","3590","3865"
"1001216644","06384","4000","4201"
"1001216645","43878","2800","3694"
"1001218266","44115","3610","3715"
"1001218140","44045","3000","3305"
"1006040160","56483","2800","3765"
"1006040502","68927","3000","3710"
"1001218269","45149","3430","3631"
"1001217595","08183","2950","3565"
"1001216643","12981","3000","3700"
"1001218272","47699","2700","3620"
"1036118590","05117","3210","3545"
"1001218270","44655","2800","3614"
"1001218271","40871","2900","3588"
"1001218661","28378","3300","3907"
"1001216647","39746","2910","3567"
"1001218594","44415","1350","2900"
"1001218594","44416","2900","3631"
"1001216646","09325","3200","3575"
"1001216646","09219","3575","3655"
"1001217674","06389","3225","3620"
"1001218596","54885","1190","3486"
"1001218597","C3113","1700","2185"
"1001218597","28273","2195","3618"
"1001217758","01651","3000","3520"
"1001217760","06391","3000","3500"
"1006041713","14997","2650","3528"
"1006046713","B9808","900","3511"
"1006046860","C2780","2800","3625"
"1006794697","40030","2800","3540"
"1001218595","48357","3200","3607"
"1001218598","44462","1520","3380"
"1001217733","06386","2800","3100"
"1001216725","05780","2900","3670"
"1001217738","06446","3400","3640"
"1001217741","F3527","3500","3665"
"1001216726","06443","2950","3100"
"1001216726","06444","3100","3655"
"1037044029","06446","3000","3400"
"1037044029","06447","3400","3626"
"1001217742","06448","3550","3670"
"1001217743","66031","3000","3631"
"1001217739","66032","3200","3627"
"1001217746","50676","3000","3275"
"1001217746","50677","3275","3690"
"1001217744","66059","3000","3575"
"1001217745","66038","3000","3712"
"1005733315","06448","2900","3651"
"1001217950","43843","3127","3200"
"1001217950","04829","3300","3395"
"1001217950","04830","3395","3470"
"1001217953","44135","2900","3450"
"1001217752","44138","2810","3497"
"1001219168","44137","2800","3635"
"1001217754","44139","2800","3200"
"1041870643","06387","2800","3300"
"1001218488","28078","3678","3836"
"1006046015","36236","3450","3900"
"1001218485","02247","2095","3375"
"1001218486","40986","3100","3411"
"1001217961","B0481","2800","3300"
"1001216720","06450","3550","3700"
"1001217849","F6150","3000","3450"
"1001217971","F3531","3000","3660"
"1001217625","40378","3000","3565"
"1006048888","40557","3000","3715"
"1002910177","30303","3600","3640"
"1006042594","F6944","2700","3400"
"1002909796","48099","1600","3400"
"1006040224","57815","3000","3600"
"1031893041","39109","2800","3600"
"1006039523","42169","2800","3710"
"1002910358","48066","3200","3770"
"1001218705","25502","10","495"
"1001218705","27751","3164","3575"
"1002910346","06452","3500","3735"
"1001218165","27429","3450","3534"
"1001218166","06453","3000","3599"
"1001218168","02410","3000","3625"
"1001218169","04657","3000","3606"
"1001216749","51843","3250","3500"
"1039255423","07067","3425","3610"
"1039255427","27853","3400","3675"
"1001217975","48254","2900","3602"
"1039255431","06454","2500","3200"
"1001218214","11970","1300","3615"
"1001208923","34639","2900","3618"
"1001218598","44463","3380","3599"
"1001217681","48043","2790","3615"
"1001217683","61598","1800","3513"
"1043124623","54543","3000","3575"
"1001217691","04922","3400","3463"
"1001216664","54162","3100","3641"
"1001217685","50360","2900","3655"
"1006041155","A2754","3421","3680"
"1006047191","C4782","3000","3757"
"1001217686","49335","260","1100"
"1001217686","49336","1100","2500"
"1001216661","05280","3600","3655"
"1001217689","06393","3200","3553"
"1001216660","00911","3450","3754"
"1001218045","54063","2900","3070"
"1001218045","54016","3070","3510"
"1001216654","12910","3010","3460"
"1001216654","12911","3460","3660"
"1044174941","46911","1200","3000"
"1044174941","46912","3000","3665"
"1001216659","46824","2900","3650"
"1001218050","46941","3100","3425"
"1001218050","46942","3425","3947"
"1001218051","49644","3100","3595"
"1006039712","34117","298","3612"
"1006039804","34634","2900","3630"
"1006039792","34578","2900","3585"
"1001218662","06394","1350","3200"
"1001218662","01455","3200","3675"
"1001218604","35956","3200","3606"
"1001216658","49111","2800","3658"
"1001217693","49317","2950","3575"
"1001219123","50337","3000","3645"
"1001217694","50738","3000","3550"
"1001217925","13536","2900","3664"
"1006044020","A9647","2900","3300"
"1001217695","46805","3200","3621"
"1005732963","21429","3000","3678"
"1001217696","06400","2300","3604"
"1040988272","46917","3100","3590"
"1001216651","46927","3100","3613"
"1001216651","46928","3613","3700"
"1006043762","02246","103","2100"
"1006039900","35204","2900","3683"
"1001217699","08758","2900","3456"
"1001217700","05377","2900","3300"
"1001218052","09527","3000","3459"
"1001218625","68077","3480","3580"
"1035939932","03110","10","1950"
"1001218625","06405","2300","3425"
"1001218325","06369","2800","3590"
"1001218323","00257","3395","3460"
"1001218621","06404","3350","3589"
"1001218053","07513","2800","3504"
"1006040514","68984","3000","3413"
"1001218626","55463","55","2000"
"1001217702","55302","2700","3145"
"1001218618","06408","3070","3447"
"1001218620","00972","3050","3438"
