"KID","BOX_NUMBER","STARTING_DEPTH","ENDING_DEPTH"
"1001320470","05615","3000","3400"
"1001320470","05616","3400","3810"
"1001276774","54922","400","1480"
"1001276774","54923","1480","3540"
"1001320232","55181","3000","3650"
"1001320232","55182","3650","3750"
"1001276284","55375","3000","3300"
"1001276283","55418","2600","3717"
"1001320230","55477","1500","2800"
"1001320230","55478","2800","3765"
"1002939480","52208","1300","2100"
"1002939480","52209","2100","3600"
"1001319771","56476","3700","3737"
"1006154197","53690","3100","3850"
"1001320205","A6725","3300","3745"
"1006148936","69946","2040","3775"
"1006148936","69947","3775","3825"
"1001276103","A8802","1500","1700"
"1032491836","70492","3500","3784"
"1001320377","A9147","3300","3600"
"1006116433","A1205","2100","3695"
"1006116433","A1206","3695","3820"
"1001320371","01980","3753","3785"
"1001275595","02093","3550","3713"
"1001276738","02142","3000","3680"
"1001320229","02280","3150","3718"
"1001320395","00008","3400","3813"
"1001320276","00019","3300","3883"
"1001320202","00051","2800","3739"
"1006116455","A2568","3325","3778"
"1001276771","00215","3750","3876"
"1001320564","00607","460","3802"
"1001320407","00668","3600","3814"
"1001320367","00698","3200","3753"
"1006116235","68086","3000","3826"
"1001320575","01227","2950","3807"
"1001320456","01235","3776","3815"
"1027963892","59262","3200","3724"
"1001320199","65759","3200","3768"
"1001320259","65774","3000","3786"
"1006152772","62697","2900","3650"
"1006152772","62698","3650","3865"
"1001320212","01875","3500","3734"
"1002949575","67747","3500","3949"
"1001276770","67800","300","1000"
"1001276770","67801","1000","2600"
"1001320515","00139","3350","3826"
"1005740323","00865","3200","3830"
"1001320348","69269","470","3758"
"1002939423","22839","3375","3975"
"1006116311","70770","1650","2570"
"1001276138","60619","3500","4020"
"1043015338","E2434","2800","3716"
"1001276103","A9608","3300","3705"
"1002949789","B1133","600","1250"
"1002949789","B8358","3100","3807"
"1006118191","D3168","3000","3700"
"1006118225","D3400","2500","3731"
"1006118233","D3727","2600","3900"
"1006152452","C0566","3200","3900"
"1006118112","D1970","2000","3330"
"1001276281","C5994","425","3480"
"1006118122","D2309","2940","3697"
"1006151800","B6588","1350","3830"
"1001320569","C1357","450","1780"
"1006117890","D0503","3500","3695"
"1006117531","B8084","2600","3920"
"1006117931","D0627","3140","3895"
"1001320306","B3134","3420","3600"
"1006118071","D1226","3090","3890"
"1001276756","00072","460","3650"
"1036282370","D8726","2200","3740"
"1033828291","D7680","2200","3850"
"1006117034","F5609","2900","3710"
"1006116968","J9970","3000","3670"
"1001276290","F1521","3000","3500"
"1006116857","J6775","3000","3300"
"1001275587","27787","3420","3692"
"1044834333","E8559","2900","3420"
"1044832712","E8771","2700","3550"
"1044832712","E8776","3550","3900"
"1001275587","24812","3100","3420"
"1001276216","25421","3550","3955"
"1001276233","49213","3200","3400"
"1001276233","27482","3400","3785"
"1001275647","19789","2900","3746"
"1046516471","F2576","3000","3530"
"1001320467","25313","510","3775"
"1006150484","F9021","2600","3780"
"1006150446","F8577","3200","4080"
"1001320346","28765","450","3290"
"1001320288","02501","3450","3786"
"1006117024","F9853","3000","3810"
"1006153445","A7726","3100","3960"
"1006117112","F9937","3410","3683"
"1001320228","G1448","2900","3200"
"1001276756","03033","3650","3767"
"1002950052","G3844","3925","4205"
