KID,API,LEASE_NAME,WELL_NAME,ORIG_OPERATOR,CURR_OPERATOR,FIELD_NAME,TOWNSHIP,TOWNSHIP_DIR,RANGE,RANGE_DIR,SECTION,SPOT,SUBDIVISION_4_SMALLEST,SUBDIVISION_3,SUBDIVISION_2,SUBDIVISION_1_LARGEST,FEET_NORTH,FEET_EAST,REFERENCE_CORNER,NAD27_LONGITUDE,NAD27_LATITUDE,COUNTY,PERMIT_DATE,SPUD_DATE,COMPLETION_DATE,PLUG_DATE,WELL_TYPE,STATUS,TOTAL_DEPTH,ELEVATION,ELEVATION_REFERENCE,PRODUCING_FORMATION
"1050371858","15-015-24126","MOLER A","37","Vess Oil Corporation","Vess Oil Corporation","El Dorado","25","S","5","E","32"," "," ","W2","SW","NE","-1980","-2310","NE","-96.9032026","37.8338207","Butler","06/13/2019","07/16/2019","07/29/2019","","OIL","Producing","2467","1368","KB","Viola"
"1002892246","15-015-22341","PORTER 'C'","3","CITIES SERVICE CO","OXY USA Inc.","El Dorado","25","S","5","E","22"," "," ","SE","SE","NE","2790","-330","SE","-96.8598286","37.8612563","Butler","","06/11/1983","06/17/1983","06/18/1983","D&A","Plugged and Abandoned","2735","1311","KB"," "
"1044177110","15-015-40381","ENYART","8","Anthony L. Gilliland","Gilliland, Anthony L.","El Dorado","26","S","4","E","12"," ","SW","SW","SW","NE","-2374","-2362","NE","-96.9425877","37.8036206","Butler","","","","","OIL","Producing","2135","",""," "
"1002890196","15-015-20860","TAGUE","7","B & O OIL","","El Dorado","26","S","4","E","13"," ","E2","NE","SE","NE","3630","-240","SE","-96.9350838","37.7909856","Butler","08/16/1976","08/16/1976","12/09/1976","","D&A","Converted to SWD Well","2580","1360","GL"," "
"1002890022","15-015-20683","CHESNEY-HEGBERG MP UNIT","216-W","CITIES SERVICE CO","OXY USA Inc.","El Dorado","25","S","5","E","28"," "," ","SW","NW","NE","-792","-2112","NE","-96.884183","37.851475","Butler","11/21/1974","05/04/1975","04/01/1975","06/25/1992","OTHER-P&A","Plugged and Abandoned","695","1397","KB"," "
"1021717753"," ","Ralston","11","Cities Service","","El Dorado","25","S","4","E","1"," "," "," "," "," ","","","","-96.941185","37.9044993","Butler","","","03/14/1916","","GAS"," ","1220","",""," "
"1002893345","15-015-23472","WILSON 'A'","420","Oxy USA, Inc.","Vess Oil Corporation","El Dorado","25","S","5","E","8"," "," ","SW","NE","SW","1500","1825","SW","-96.9072794","37.8868614","Butler","08/01/1996","09/06/1996","09/07/1996","","OIL","Producing","776","1395","KB"," "
"1033660533","15-015-21760-0002","HELLAR","3-B"," ","Wilkinson, Thomas E.","El Dorado","26","S","5","E","18"," "," ","SE","SW","SE","280","-1650","SE","-96.9222729","37.7816152","Butler","","","","10/01/1992","EOR-P&A","Plugged and Abandoned","2566","",""," "
"1033660541","15-015-23274-0001","WILSON","415-A","Oxy USA, Inc.","Vess Oil Corporation","El Dorado","25","S","5","E","9"," "," ","NW","NW","NW","4950","-4950","SE","-96.8940709","37.8963716","Butler","","08/05/2005","08/15/2005","","OIL","Recompleted","2560","1379","KB","White Cloud"
"1028179019","15-015-19274-0001","WILSON","332-A","Vess Oil Corp.","Vess Oil Corporation","El Dorado","25","S","5","E","9"," ","NE","NW","NW","SW","2620","375","SW","-96.8941248","37.8899735","Butler","05/16/2003","","","","OIL","Inactive Well","986","1372","GL","White Cloud"
"1028179029","15-015-21625-0001","MABRY 'B'","2"," ","Michael D. Traylor LLC","El Dorado","26","S","4","E","13"," "," ","NW","NW","NE","4864","-2307","SE","-96.9419764","37.7946009","Butler","","","","","SWD","Authorized Injection Well","2682","1374","GL"," "
