"KID","BOX_NUMBER","STARTING_DEPTH","ENDING_DEPTH"
"1001276371","44440","2300","3295"
"1001276448","44453","2500","3373"
"1001275809","44530","2670","3608"
"1001275889","44547","660","2900"
"1001275783","44551","3140","3593"
"1002921085","44552","3222","3354"
"1001275679","44552","2500","3645"
"1001275659","44553","2470","3356"
"1001275706","44556","2530","3625"
"1030571692","44557","600","3465"
"1002939381","44559","3555","3784"
"1045384374","44560","2600","3603"
"1001275903","44569","2400","3602"
"1001276444","44569","2500","3368"
"1001275786","44571","2300","3611"
"1001275704","44573","3560","3875"
"1001275781","44573","2350","3593"
"1001275702","44574","2500","3617"
"1001275787","44574","2300","2700"
"1001275787","44575","2700","3607"
"1001275807","44575","2400","2800"
"1001275807","44576","2800","3505"
"1001275784","44577","3000","3825"
"1001275902","44578","3200","3590"
"1001275798","44601","1500","2300"
"1001275798","44602","2300","3267"
"1001276580","44604","2600","3847"
"1001276318","44605","260","2900"
"1001275934","44619","3255","3580"
"1002939786","44634","3000","3390"
"1002939754","44762","1810","2903"
"1002939754","44763","2903","3378"
"1045384374","03451","2400","3170"
"1006116011","42213","1400","3440"
"1001276481","00018","2800","3276"
"1001275894","42640","3200","3795"
"1002921056","43809","3307","3316"
"1001275872","32640","3200","3275"
"1001275949","32640","3200","3305"
"1001276329","32641","3200","3309"
"1001275964","32672","3297","3365"
"1001276326","32680","2460","3598"
"1001275871","32211","3290","3370"
"1001275862","32211","3243","3335"
"1046936005","32366","3150","3332"
"1002939781","32518","3200","3380"
"1001276532","32519","3200","3338"
"1001275838","30852","3200","3364"
"1001275892","31053","3564","3585"
"1001276464","31059","3250","3383"
"1001275655","32532","3195","3890"
"1001276449","29444","3915","4500"
"1001275766","29574","3100","3325"
"1001275940","38389","3200","3584"
"1006116019","33241","1600","3410"
"1031431921","27383","3260","3379"
"1006116052","33533","1600","3424"
"1001275398","27444","3200","3345"
"1001275824","27634","3612","4000"
"1006071407","33656","1500","3332"
"1001275386","34608","3200","3350"
"1001275396","34714","2200","3319"
"1001276459","28057","2250","3355"
"1002938974","31346","3250","3885"
"1006116108","35000","1500","3348"
"1001276407","31662","2700","3386"
"1001276407","31663","570","2700"
"1006116118","35065","1500","3000"
"1001275888","31952","3200","3374"
"1001276314","45162","2500","3780"
"1001276314","45163","3780","4772"
"1001276460","45165","2200","3379"
"1001276405","45180","2900","3410"
"1002921192","45525","2700","3250"
"1002921190","45527","2950","3245"
"1002921201","45529","2200","2800"
"1002921198","45535","2200","3070"
"1002921197","45542","2000","2300"
"1002921197","45543","2300","3000"
"1002921197","45544","3000","3390"
"1002921192","45545","2000","2850"
"1002921192","45546","2850","3377"
"1002921126","45549","2875","3880"
"1001239058","45626","3000","3374"
"1005783262","45627","2700","3431"
"1002920771","45628","2390","3431"
"1005783260","45630","2700","3387"
"1002921125","45631","2215","2900"
"1002921123","45632","2400","2700"
"1002921125","45632","2900","3378"
"1002921112","45635","2900","3100"
"1002921113","45635","2200","2700"
"1002921116","45637","2900","3855"
"1031535856","45639","2300","3300"
"1002921111","45642","2600","3250"
"1002921206","45662","2390","3394"
"1002921127","45673","2300","3361"
"1002921119","45685","2300","3344"
"1002921120","45693","2300","2900"
"1002921120","45694","2900","3374"
"1002920771","50070","3386","3431"
"1030571688","47323","2560","3378"
"1001276503","47324","2715","3332"
"1001276499","47325","2560","3392"
"1001276499","47325","2560","3392"
"1002921111","47362","3250","3377"
"1002921113","47362","3250","3379"
"1001276450","47399","3250","3367"
"1006116066","34009","2400","3341"
"1006116106","35009","1600","3348"
"1001276384","48221","0","570"
"1001276384","48222","2400","3310"
"1001276509","35700","3310","3340"
"1001275885","30815","3100","3997"
"1001275907","30815","3245","3695"
