KID,API,nad27_longitude,nad27_latitude,ELEVATION,ELEVATION_REFERENCE,FORMATION,TOP,BASE,SOURCE,UPDATED
"1002914722","15-065-00768","-99.6108493","39.1917517","2269","KB","Stone Corral Formation","1748","","ACO-1","04/15/1999"
"1002914722","15-065-00768","-99.6108493","39.1917517","2269","KB","Topeka Limestone Formation","3300","","ACO-1","04/15/1999"
"1002914722","15-065-00768","-99.6108493","39.1917517","2269","KB","Heebner Shale Member","3507","","ACO-1","04/15/1999"
"1002914722","15-065-00768","-99.6108493","39.1917517","2269","KB","Toronto Limestone Member","3532","","ACO-1","04/15/1999"
"1002914722","15-065-00768","-99.6108493","39.1917517","2269","KB","Base Morrowan Member","","3816","Drillers log","01/23/2006"
"1002914722","15-065-00768","-99.6108493","39.1917517","2269","KB","Kansas City Group","","3769","Drillers log","01/23/2006"
"1002914801","15-065-00847","-99.6783779","39.2351951","2330","DF","Stone Corral Formation","1790","","ACO-1","04/15/1999"
"1002914801","15-065-00847","-99.6783779","39.2351951","2330","DF","Toronto Limestone Member","3535","","ACO-1/Driller's Log","12/21/2005"
"1002914801","15-065-00847","-99.6783779","39.2351951","2330","DF","Lansing Group","3550","","ACO-1/Driller's Log","12/21/2005"
"1002914801","15-065-00847","-99.6783779","39.2351951","2330","DF","Base Morrowan Member","","3844","ACO-1/Driller's Log","12/21/2005"
"1002914801","15-065-00847","-99.6783779","39.2351951","2330","DF","Heebner Shale Member","3511","","ACO-1/Driller's Log","12/21/2005"
"1002914801","15-065-00847","-99.6783779","39.2351951","2330","DF","Kansas City Group","","3778","ACO-1/Driller's Log","12/21/2005"
"1002914803","15-065-00849","-99.6292364","39.1956934","2240","KB","Arbuckle Group","3797","","ACO-1","04/15/1999"
"1002914803","15-065-00849","-99.6292364","39.1956934","2240","KB","Kansas City Group","3721","","ACO-1","04/15/1999"
"1002914803","15-065-00849","-99.6292364","39.1956934","2240","KB","Lansing Group","3504","","ACO-1","04/15/1999"
