KID,API,LEASE_NAME,WELL_NAME,ORIG_OPERATOR,CURR_OPERATOR,FIELD_NAME,TOWNSHIP,TOWNSHIP_DIR,RANGE,RANGE_DIR,SECTION,SPOT,SUBDIVISION_4_SMALLEST,SUBDIVISION_3,SUBDIVISION_2,SUBDIVISION_1_LARGEST,FEET_NORTH,FEET_EAST,REFERENCE_CORNER,NAD27_LONGITUDE,NAD27_LATITUDE,COUNTY,PERMIT_DATE,SPUD_DATE,COMPLETION_DATE,PLUG_DATE,WELL_TYPE,STATUS,TOTAL_DEPTH,ELEVATION,ELEVATION_REFERENCE,PRODUCING_FORMATION
"1001304400","15-167-08358","MAJOR, HENRY F. ","1","STANOLIND OIL AND GAS CO.","","Hall-Gurney","15","S","12","W","4","C"," ","SE","SE","NE","2970","-330","SE","-98.652099","38.7776944","Russell","","06/13/1941","08/07/1941","06/01/1954","OIL-P&A","Spudded","3257","1805","DF"," "
"1001302158","15-167-05731","KAUFMAN","2","C. W. SHAFFER","","Hall-Gurney","15","S","12","W","14","C"," ","SE","NW","SW","1650","-4290","SE","-98.629647","38.7449769","Russell","","11/08/1949","12/27/1949","04/01/1968","OIL-P&A","Plugged and Abandoned","3025","1792","DF"," "
"1006133198","15-167-20122","MILLER","4","GORE THEODORE","","Hall-Gurney","15","S","12","W","15"," "," ","NW","SW","NE","3630","-2310","SE","-98.6411493","38.7503779","Russell","","10/24/1967","10/28/1967","10/28/1967","D&A","Plugged and Abandoned","3183","1721","KB"," "
"1006133204","15-167-20136","BEN REIN","13","PAN AMERICAN PETROLEUM CORP","","Hall-Gurney","14","S","14","W","25"," "," "," ","S2","NW","3300","-3960","SE","-98.8313262","38.8074083","Russell","","12/04/1967","01/05/1968","07/30/2010","OIL-P&A","KCC Fee Fund Plugging","3083","1769","KB"," "
"1006134735","15-167-20955","ROGG","10","MAI OPERATIONS","","Hall-Gurney","14","S","13","W","27"," "," ","S2","SW","NW","2970","-4620","SE","-98.7596947","38.8066237","Russell","","10/14/1976","10/19/1976","08/05/1978","OIL-P&A","Plugged and Abandoned","3030","1743","KB"," "
"1006134760","15-167-20968","Louie 'A'","6","Mai Oil Operations, Inc.","Mai Oil Operations, Inc.","Hall-Gurney","14","S","14","W","34"," "," ","NW","NE","NW","-330","1650","NW","-98.8673503","38.7973299","Russell","","09/29/1976","10/29/1976","","OIL","Producing","3236","1762","KB"," "
"1006134711","15-167-20943","GIESE","15","SHIELDS OIL PRODUCERS INC","Shields Oil Producers Inc.","Hall-Gurney","14","S","13","W","28"," "," ","SW","SE","NE","2970","-990","SE","-98.7654955","38.8066171","Russell","","08/18/1976","10/26/1976","01/10/1995","OIL-P&A","Plugged and Abandoned","2400","1747","KB"," "
"1006133186","15-167-20059","MORGENSTERN","1","THREE G OIL, INC.","","Hall-Gurney","14","S","14","W","11"," "," ","SE","NE","SE","1650","-330","SE","-98.8370223","38.8464907","Russell","","05/25/1967","06/04/1967","06/30/1967","D&A","Plugged and Abandoned","3300","1857","KB"," "
"1006133163","15-167-20004","ROGG 'C'","9","SHIELDS OIL PRODUCERS INC","","Hall-Gurney","14","S","13","W","20"," "," ","SW","NE","NE","4290","-990","SE","-98.7842709","38.824705","Russell","","01/23/1967","01/29/1967","01/31/1967","D&A","Plugged and Abandoned","3300","1861","KB"," "
"1006133182","15-167-20048","OPDYCKE","23","SKELLY OIL CO","Murfin Drilling Co., Inc.","Hall-Gurney","14","S","13","W","29"," "," "," "," ","SW","1320","-4950","SE","-98.7989294","38.8020082","Russell","","06/03/1967","06/22/1967","","EOR","Authorized Injection Well","2958","1770","KB"," "
"1037782263","15-167-19256","ZEMAN","1","THREEWAY DRILLING, VERNON OIL & GAS, & N.C.R.A.","Murfin Drilling Co., Inc.","Hall-Gurney","15","S","12","W","9"," "," ","NW","NW","SW","2349","-5041","SE","-98.668914","38.7613987","Russell","","04/30/1947","07/30/1947","","SWD","Recompleted","3350","1827","DF"," "
"1037989891","15-167-20802-0002","Louie 'A'","1","Mai Oil Operations, Inc.","Mai Oil Operations, Inc.","Hall-Gurney","14","S","14","W","34"," "," ","SW","NE","NW","4298","-3719","SE","-98.8673526","38.7956165","Russell","","","","03/25/2008","OIL-P&A","Plugged and Abandoned","3249","1786","GL"," "
"1037449887","15-167-23475","Boxberger 'H'","16","Alan J. Vonfeldt","Vonfeldt, Alan J","Russell","14","S","14","W","3"," "," ","SW","SW","SW","330","-4850","SE","-98.8713251","38.857238","Russell","11/28/2007","12/06/2007","12/11/2007","12/11/2007","D&A","Plugged and Abandoned","3249","1834","KB"," "
"1001302882","15-167-05862","LETSCH, WILLIAM ","8","MID CONTINENT PETRO CORP","","Hall-Gurney","14","S","13","W","26","C"," ","N2","S2","NW","3630","-3960","SE","-98.7388048","38.808436","Russell","","06/14/1941","07/07/1941","06/01/1967","OIL-P&A","Plugged and Abandoned","2882","1698","DF"," "
"1001303156","15-167-06998","Ben Rein","6","Stanolind Oil and Gas Co.","","Hall-Gurney","14","S","14","W","25"," "," ","E2","E2","NW","3960","-2970","SE","-98.827826","38.8092544","Russell","","02/07/1941","04/06/1941","11/11/1952","OIL-P&A","Plugged and Abandoned","2617","1765","KB"," "
"1001303294","15-167-07131","MICHEL","4","FINSTON, DAVIS & GORE","Jason Oil Company, LLC","Hall-Gurney","14","S","14","W","36"," "," ","N2","SE","NW","3630","-3300","SE","-98.8291586","38.7940474","Russell","","02/17/1941","03/20/1941","","OIL","Producing","2950","1756","DF"," "
