"KID","BOX_NUMBER","STARTING_DEPTH","ENDING_DEPTH"
"1001301390","07603","2700","3324"
"1001300224","05417","2600","3265"
"1001300226","07741","2610","3292"
"1002943905","A9277","3100","3300"
"1001301391","07380","2600","3248"
"1001301064","16661","2700","3307"
"1001304459","04522","2600","3050"
"1001304458","27270","3200","3232"
"1001304456","04610","2600","3254"
"1001301389","45783","2500","3269"
"1001304457","54774","2700","3324"
"1001301392","08690","785","3355"
"1001304464","48371","2500","3253"
"1001300230","08782","2250","3342"
"1002943843","04311","2655","3255"
"1001300234","08377","2600","3278"
"1006135626","J9104","2540","3270"
"1001300892","F3225","2600","3314"
"1001300237","11160","2500","3325"
"1005746120","27927","2950","3400"
"1001301937","26134","2300","3300"
"1001301938","54907","3000","3230"
"1001301940","25461","2800","3020"
"1001301942","28522","2925","3275"
"1001302127","31685","2900","3277"
"1001300840","04205","3100","3254"
"1006135029","J8407","2900","3473"
"1001300250","05051","2732","3272"
"1001300251","17478","2795","3250"
"1001300253","48183","2575","3282"
"1001300838","26741","2900","3352"
"1001301935","G0564","2625","3308"
"1001301850","10609","2600","3316"
"1001304473","02162","2700","3361"
"1001300844","F0929","2900","3200"
"1006137443","38156","2900","3360"
"1001300848","05783","2600","3359"
"1001304469","44948","3200","3330"
"1001300847","54446","2850","3375"
"1006447223","B0499","2800","3375"
"1001300845","27540","3250","3349"
"1001304470","58330","950","2545"
"1001304470","44665","2504","3323"
"1001300259","54096","3250","3309"
"1001300845","54760","2705","3352"
"1001300260","54342","2900","3321"
"1001300257","54953","2900","3321"
"1006133989","68169","2300","3307"
"1002944036","68914","2800","3302"
"1001300846","54321","3358","3440"
"1001300846","54792","2900","3346"
"1001300262","G2714","2950","3200"
"1001300262","54421","3200","3340"
"1001300849","04350","3000","3240"
"1006137596","19864","2000","3400"
"1037034631","48200","3370","3410"
"1001300268","42683","2600","3264"
"1001300269","43590","2800","3299"
"1001300270","42917","2750","3266"
"1040000208","07622","2500","3378"
"1001301406","04395","2800","3285"
"1002943157","59133","2700","3375"
"1001301409","32579","3247","3285"
"1002943703","08251","2750","3310"
"1001300272","45939","2800","3300"
"1001301414","17466","2400","3310"
"1001302167","40924","2900","3276"
"1002942999","A8597","2400","2900"
"1005746120","54390","2900","3400"
"1001300855","08663","2550","3165"
"1001302098","63515","2250","2404"
"1002944193","40607","2000","2945"
"1002944193","40608","2945","3365"
"1001301429","04996","2275","2485"
"1001301425","49437","1600","3080"
"1001301425","49438","3080","3325"
"1001301574","04391","2370","3200"
"1001301574","43921","3200","3315"
"1001301426","30588","400","2870"
"1001301851","09950","793","3325"
"1001301851","09916","3245","3312"
"1002943218","03677","2340","3410"
"1002943025","09181","2350","3270"
"1002944192","63666","2200","3312"
"1001304509","08084","2894","3220"
"1001304512","45984","860","2880"
"1001300866","46004","2000","3031"
"1001300611","48390","1800","3185"
"1001300293","45977","2850","3303"
"1001300294","07335","2200","3263"
"1001300868","02248","2210","3280"
"1001304518","45723","2650","3291"
"1001304517","32584","2800","3250"
"1001304507","C6173","600","1600"
"1001301937","54639","220","1930"
"1006138903","62907","2300","2875"
"1001300998","13061","2800","3214"
"1001195188","06954","3218","3340"
"1006138430","C8763","2600","3371"
"1044078201","H0046","3240","3360"
"1044078201","H0044","2550","3240"
"1006138452","C8890","2690","3380"
"1006138595","D0062","2700","3333"
"1001302041","02018","2500","3141"
"1013359074","D5137","800","3380"
"1030624663","45970","2400","2931"
"1013359073","D5154","800","3360"
"1023732814","D5564","2350","3348"
"1036871622","D9009","2150","2600"
